Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2025-10-15 14:30:00+00:00,249.85989379882812,215.44000244140625,251.00999450683594,719.27001953125,1216.81005859375,251.4691925048828,216.74000549316406,252.75999450683594,723.9000244140625,1219.6199951171875,249.8000030517578,215.14999389648438,250.41099548339844,717.5999755859375,1212.2900390625,250.8699951171875,216.22000122070312,251.97000122070312,721.239990234375,1214.875,3430819,7726538,1835298,1545413,235499
2025-10-15 15:30:00+00:00,249.77499389648438,215.42010498046875,249.99000549316406,717.6199951171875,1212.0,250.04969787597656,215.6999969482422,251.13999938964844,719.9400024414062,1219.10498046875,248.72000122070312,214.14999389648438,249.22999572753906,713.5750122070312,1212.0,249.82000732421875,215.4499969482422,250.9398956298828,719.2999877929688,1216.8499755859375,2879510,5487150,1219453,960983,217204
2025-10-15 16:30:00+00:00,248.0904998779297,213.61500549316406,248.23500061035156,712.3499755859375,1205.4212646484375,249.9499053955078,215.5399932861328,250.26499938964844,718.3599853515625,1213.2099609375,247.47999572753906,212.66000366210938,247.44000244140625,709.510009765625,1203.373046875,249.77999877929688,215.4600067138672,249.94000244140625,717.4299926757812,1211.8599853515625,2290291,5527751,994289,754696,190657
2025-10-15 17:30:00+00:00,249.64700317382812,214.8000030517578,250.47000122070312,716.3699951171875,1203.9649658203125,249.8000030517578,215.0,250.7095947265625,717.1400146484375,1210.3299560546875,248.0500030517578,213.47000122070312,248.1905059814453,712.1199951171875,1203.2099609375,248.10499572753906,213.63499450683594,248.1905059814453,712.5549926757812,1206.114990234375,1934212,3033134,802770,553669,146139
2025-10-15 18:30:00+00:00,249.9199981689453,215.18099975585938,251.17999267578125,716.6799926757812,1207.5679931640625,250.10000610351562,215.27499389648438,251.64999389648438,718.6199951171875,1208.1318359375,249.47999572753906,214.58999633789062,250.39999389648438,716.1099853515625,1203.5699462890625,249.64999389648438,214.7801055908203,250.47999572753906,716.4199829101562,1203.5699462890625,2139459,3060567,1348683,520203,142725
2025-10-15 19:30:00+00:00,249.42999267578125,215.6300048828125,251.72900390625,717.780029296875,1203.2900390625,250.07000732421875,215.64999389648438,251.7899932861328,717.780029296875,1208.530029296875,248.1699981689453,214.72000122070312,250.4199981689453,714.8900146484375,1201.6700439453125,249.92999267578125,215.18499755859375,251.1699981689453,716.6799926757812,1207.9599609375,4229173,3884561,1885384,958803,247509
2025-10-16 13:30:00+00:00,247.50999450683594,217.5749969482422,255.42999267578125,719.9301147460938,1200.3199462890625,248.3800048828125,218.58999633789062,257.5799865722656,725.489990234375,1216.7099609375,246.17999267578125,215.2899932861328,252.38999938964844,717.489990234375,1198.2166748046875,248.27000427246094,215.6699981689453,252.47000122070312,717.5599975585938,1212.1500244140625,9564057,9257748,5904503,2035894,600363
2025-10-16 14:30:00+00:00,248.23500061035156,216.75999450683594,254.85000610351562,719.125,1195.280029296875,249.0399932861328,218.53500366210938,256.9100036621094,722.114990234375,1208.6600341796875,247.48170471191406,216.5153045654297,254.72999572753906,718.6099853515625,1195.27001953125,247.49000549316406,217.5970001220703,255.5413055419922,719.8350219726562,1199.8199462890625,4826932,3851239,1906922,786962,338437
2025-10-16 15:30:00+00:00,247.72000122070312,215.5,252.9149932861328,713.1500244140625,1189.06005859375,248.66310119628906,217.0399932861328,255.42999267578125,720.3989868164062,1196.3499755859375,247.03500366210938,215.4300994873047,252.8336944580078,712.8001098632812,1188.263671875,248.1699981689453,216.75,254.80999755859375,719.0700073242188,1195.0,3305994,3656254,1403542,868860,347924
2025-10-16 16:30:00+00:00,247.22000122070312,215.52999877929688,253.5,711.9500122070312,1188.77001953125,247.7720947265625,215.86000061035156,253.75,713.780029296875,1189.969970703125,246.0399932861328,213.8800048828125,251.50999450683594,709.5401000976562,1181.1258544921875,247.70010375976562,215.5,252.88999938964844,712.5,1188.510009765625,4045208,5533686,1467532,979445,336606
2025-10-16 17:30:00+00:00,245.66000366210938,213.17999267578125,251.64100646972656,705.4365234375,1180.1573486328125,247.4199981689453,215.75999450683594,253.72999572753906,712.72998046875,1189.58984375,245.25999450683594,213.13999938964844,250.6699981689453,703.8800048828125,1177.9100341796875,247.22000122070312,215.50999450683594,253.4600067138672,711.8200073242188,1188.77001953125,3995746,4659136,1237440,1075991,239168
2025-10-16 18:30:00+00:00,246.5500030517578,214.07000732421875,252.11000061035156,708.5599975585938,1179.4000244140625,247.02000427246094,214.8699951171875,252.86000061035156,710.5,1182.5,245.1300048828125,212.8101043701172,250.91000366210938,704.3599853515625,1176.155029296875,245.63999938964844,213.1999969482422,251.64439392089844,705.4349975585938,1179.4100341796875,3603265,5234988,1346462,888484,239063
2025-10-16 19:30:00+00:00,247.42999267578125,214.47000122070312,251.8800048828125,712.0599975585938,1183.2249755859375,247.91000366210938,215.0,252.74000549316406,713.0,1185.125,246.35000610351562,213.63999938964844,251.61000061035156,707.7239990234375,1177.8499755859375,246.55999755859375,214.10000610351562,252.15049743652344,708.5599975585938,1179.6300048828125,3734949,4346792,2758143,963254,406051
2025-10-17 13:30:00+00:00,249.5601043701172,213.9600067138672,252.1300048828125,713.8200073242188,1194.6199951171875,250.32000732421875,214.8000030517578,252.88999938964844,715.739990234375,1196.0,247.27000427246094,212.6199951171875,248.58999633789062,706.1199951171875,1178.9599609375,248.02000427246094,214.55999755859375,251.34500122070312,707.0750122070312,1183.5999755859375,11142993,10392685,4548744,2995068,659310
2025-10-17 14:30:00+00:00,248.47999572753906,211.58999633789062,251.0399932861328,708.9603881835938,1189.9300537109375,249.86000061035156,213.96499633789062,252.47999572753906,713.989990234375,1197.041015625,248.22999572753906,211.1199951171875,250.625,707.3599853515625,1188.8199462890625,249.6439971923828,213.96499633789062,252.0800018310547,713.7050170898438,1194.47998046875,3459331,7630123,2490852,1305341,471388
2025-10-17 15:30:00+00:00,250.29649353027344,213.05999755859375,253.5500030517578,712.6900024414062,1197.25,250.35000610351562,213.24000549316406,253.67999267578125,713.5900268554688,1199.1319580078125,248.09719848632812,211.02999877929688,250.33999633789062,706.8099975585938,1185.5899658203125,248.47999572753906,211.59500122070312,251.05999755859375,708.894775390625,1189.9200439453125,4277714,6111493,1602856,1121503,383715
2025-10-17 16:30:00+00:00,250.81500244140625,212.36639404296875,252.3524932861328,711.8499755859375,1194.2850341796875,251.36000061035156,213.28860473632812,253.92990112304688,713.6900024414062,1200.1600341796875,250.27520751953125,212.1199951171875,251.83999633789062,710.1408081054688,1193.010009765625,250.29330444335938,213.0449981689453,253.5500030517578,712.9000244140625,1197.64501953125,6063960,3793387,1283842,644011,195281
2025-10-17 17:30:00+00:00,252.3000030517578,213.68499755859375,254.3000030517578,716.3200073242188,1201.25,252.53500366210938,213.7899932861328,254.8769989013672,716.8300170898438,1201.75,250.2449951171875,212.05499267578125,252.22999572753906,711.1500854492188,1194.6099853515625,250.8000030517578,212.3350067138672,252.3000030517578,711.7000732421875,1195.0599365234375,3952984,3603787,1256385,1866966,303805
2025-10-17 18:30:00+00:00,252.75999450683594,213.25999450683594,253.8300018310547,717.1649780273438,1201.2874755859375,252.82000732421875,213.76499938964844,254.4499969482422,717.5399780273438,1203.1199951171875,251.6999969482422,212.94000244140625,253.11000061035156,715.4199829101562,1198.94580078125,252.2823944091797,213.67999267578125,254.28550720214844,716.5800170898438,1201.1300048828125,3982655,3656818,1424354,782473,239302
2025-10-17 19:30:00+00:00,252.3000030517578,213.0500030517578,253.82000732421875,716.6699829101562,1199.3699951171875,253.3800048828125,213.3800048828125,254.2100067138672,718.5399780273438,1201.3599853515625,252.1199951171875,212.77999877929688,253.36000061035156,716.010009765625,1198.7900390625,252.75,213.25,253.83999633789062,717.0700073242188,1200.1500244140625,7247788,4248314,2057389,1405410,270817
2025-10-20 13:30:00+00:00,259.5050048828125,215.3300018310547,256.5950012207031,731.72998046875,1224.75,259.8699951171875,215.3699951171875,256.8699951171875,732.27001953125,1226.239990234375,255.6300048828125,213.58999633789062,254.60000610351562,720.1799926757812,1206.9000244140625,255.88499450683594,213.8000030517578,255.16000366210938,721.25,1207.875,19526731,8658353,3376052,2830651,1115449
2025-10-20 14:30:00+00:00,262.57000732421875,214.64999389648438,256.8699951171875,729.9299926757812,1233.93701171875,263.54998779296875,215.66000366210938,257.04998779296875,732.3699951171875,1234.300048828125,259.07000732421875,214.55999755859375,255.97999572753906,728.8099975585938,1223.530029296875,259.489990234375,215.33999633789062,256.5950012207031,731.6900024414062,1225.3399658203125,20690049,4483248,1417687,1093441,452425
2025-10-20 15:30:00+00:00,263.489990234375,214.8800048828125,256.8599853515625,731.1300048828125,1235.52001953125,264.375,215.1909942626953,257.8699951171875,731.7088012695312,1236.5,262.4175109863281,214.49000549316406,256.6400146484375,728.5,1231.449951171875,262.54998779296875,214.65499877929688,256.8900146484375,730.0999755859375,1234.2327880859375,13764809,2935631,1229691,864571,353208
2025-10-20 16:30:00+00:00,263.1650085449219,215.7100067138672,256.75,732.0,1240.9957275390625,264.2099914550781,216.0500030517578,257.5199890136719,732.5499877929688,1241.449951171875,262.6499938964844,214.67999267578125,256.6476135253906,729.8300170898438,1234.820068359375,263.4800109863281,214.8699951171875,256.8500061035156,731.1099853515625,1235.75,8089517,2596339,936526,627716,301028
2025-10-20 17:30:00+00:00,263.614990234375,215.85000610351562,256.4750061035156,732.969970703125,1245.5,263.7300109863281,216.14999389648438,257.0899963378906,733.5598754882812,1247.760009765625,262.7900085449219,215.52999877929688,256.44000244140625,731.9000244140625,1240.47998046875,263.17999267578125,215.6811065673828,256.760009765625,732.125,1241.364013671875,4256471,2022186,550736,687971,357336
